銘柄コード,企業名,価格,利回り(%),年間配当,セクター,配当内訳
262A,インターメスティック,1904.0,268,51.0,ヘルスケア,ex:2025-12-29|pay:2026-03:44.0
2630,ＭＡＸＩＳ米国株式（Ｓ＆Ｐ５００）上場投信（為替ヘッジあり）,15760.0,88,139.0,,"ex:2025-06-08|pay:2025-09:69.0, ex:2025-12-08|pay:2026-03:70.0"
2631,ＭＡＸＩＳナスダック１００上場投信,33130.0,30,100.0,,"ex:2025-06-08|pay:2025-09:53.0, ex:2025-12-08|pay:2026-03:47.0"
2632,ＭＡＸＩＳナスダック１００上場投信（為替ヘッジあり）,17950.0,41,73.0,,"ex:2025-06-08|pay:2025-09:39.0, ex:2025-12-08|pay:2026-03:34.0"
2633,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　指数（為替ヘッジなし）連動型上場投信,544.9,84,4.6,,"ex:2025-09-10|pay:2025-12:2.2, ex:2026-03-10|pay:2026-06:2.4"
2634,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　指数（為替ヘッジあり）連動型上場投信,3092.0,98,30.2,,"ex:2025-09-10|pay:2025-12:15.2, ex:2026-03-10|pay:2026-06:15.0"
2636,グローバルＸ　ＭＳＣＩ　ガバナンス・クオリティ－日本株式　ＥＴＦ,4670.0,120,56.0,,"ex:2025-09-24|pay:2025-12:21.0, ex:2026-03-24|pay:2026-06:35.0"
2637,グローバルＸ　クリーンテック－日本株式　ＥＴＦ,2785.0,101,28.0,,"ex:2025-09-24|pay:2025-12:16.0, ex:2026-03-24|pay:2026-06:12.0"
2638,グローバルＸ　ロボティクス＆ＡＩ－日本株式　ＥＴＦ,2835.0,28,8.0,,"ex:2025-06-24|pay:2025-09:7.0, ex:2025-12-24|pay:2026-03:1.0"
2639,グローバルＸ　バイオ＆メドテック－日本株式　ＥＴＦ,1625.0,135,22.0,,"ex:2025-06-24|pay:2025-09:18.0, ex:2025-12-24|pay:2026-03:4.0"
263A,デジタルキューブ,800.0,0,0.0,情報技術,
2640,グローバルＸ　ゲーム＆アニメ－日本株式　ＥＴＦ,3600.0,119,43.0,,"ex:2025-06-24|pay:2025-09:39.0, ex:2025-12-24|pay:2026-03:4.0"
2641,グローバルＸ　グローバルリーダーズ－日本株式　ＥＴＦ,4340.0,168,73.0,,"ex:2025-06-24|pay:2025-09:39.0, ex:2025-12-24|pay:2026-03:34.0"
2642,ＳＭＴ　ＥＴＦカーボン・エフィシェント日本株,48680.0,184,895.0,,"ex:2025-07-11|pay:2025-10:466.0, ex:2026-01-11|pay:2026-04:429.0"
2643,ＮＥＸＴ　ＦＵＮＤＳ　ＭＳＣＩジャパンカントリー指数（セレクト）連動型上場投信,3962.0,159,63.0,,"ex:2025-10-20|pay:2026-01:31.0, ex:2026-04-20|pay:2026-07:32.0"
2644,グローバルＸ　半導体関連－日本株式　ＥＴＦ,3819.0,58,22.0,,"ex:2025-10-24|pay:2026-01:10.0, ex:2026-04-24|pay:2026-07:12.0"
2645,グローバルＸ　レジャー＆エンターテインメント－日本株式　ＥＴＦ,2666.0,83,22.0,,"ex:2025-10-24|pay:2026-01:3.0, ex:2026-04-24|pay:2026-07:19.0"
2646,グローバルＸ　メタルビジネス－日本株式　ＥＴＦ,4181.0,122,51.0,,"ex:2025-10-24|pay:2026-01:18.0, ex:2026-04-24|pay:2026-07:33.0"
2647,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７－１０年）インデックス（為替ヘッジなし）連動型上場投信,5920.0,348,206.1,,"ex:2025-06-07|pay:2025-09:50.2, ex:2025-09-07|pay:2025-12:55.9, ex:2025-12-07|pay:2026-03:49.0, ex:2026-03-07|pay:2026-06:51.0"
2648,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７－１０年）インデックス（為替ヘッジあり）連動型上場投信,3409.0,404,137.8,,"ex:2025-06-07|pay:2025-09:33.5, ex:2025-09-07|pay:2025-12:34.3, ex:2025-12-07|pay:2026-03:36.0, ex:2026-03-07|pay:2026-06:34.0"
2649,ｉシェアーズ　米国政府系機関ジニーメイＭＢＳ　ＥＴＦ（為替ヘッジあり）,588.1,435,25.6,,"ex:2025-07-11|pay:2025-10:6.4, ex:2025-10-11|pay:2026-01:6.6, ex:2026-01-11|pay:2026-04:6.4, ex:2026-04-11|pay:2026-07:6.2"
264A,Ｓｃｈｏｏ,333.0,0,0.0,,
2652,まんだらけ,346.0,29,1.0,一般消費財,ex:2025-09-29|pay:2025-12:1.0
2653,イオン九州,2816.0,178,50.0,一般消費財,"ex:2025-08-28|pay:2025-11:20.0, ex:2026-02-26|pay:2026-05:30.0"
2654,アスモ,395.0,253,10.0,生活必需品,ex:2026-03-30|pay:2026-06:10.0
2656,ベクターホールディングス,196.0,0,0.0,コミュニケーション・サービス,
2659,サンエー,3260.0,337,110.0,一般消費財,ex:2026-02-26|pay:2026-05:125.0
265A,Ｈｍｃｏｍｍ,684.0,0,0.0,情報技術,
2664,カワチ薬品,3065.0,326,100.0,ヘルスケア,ex:2026-03-12|pay:2026-06:100.0
2666,オートウェーブ,161.0,497,8.0,一般消費財,ex:2026-03-30|pay:2026-06:4.0
2667,イメージ　ワン,214.0,0,0.0,情報技術,
2668,タビオ,1270.0,236,30.0,一般消費財,ex:2026-02-26|pay:2026-05:30.0
2669,カネ美食品,3740.0,102,38.0,生活必需品,"ex:2025-08-28|pay:2025-11:19.0, ex:2026-02-26|pay:2026-05:19.0"
266A,グローカルマーケティング,1350.0,0,0.0,資本財,
2670,エービーシー・マート,2694.0,297,80.0,一般消費財,"ex:2025-08-28|pay:2025-11:35.0, ex:2026-02-26|pay:2026-05:40.0"
2673,夢みつけ隊,110.0,0,0.0,一般消費財,
2674,ハードオフコーポレーション,2402.0,383,92.0,一般消費財,ex:2026-03-30|pay:2026-06:85.0
2676,高千穂交易,1964.0,387,76.0,資本財,"ex:2025-09-29|pay:2025-12:34.5, ex:2026-03-30|pay:2026-06:41.5"
2678,アスクル,1234.0,81,10.0,一般消費財,ex:2025-05-19|pay:2025-08:19.0
267A,トワライズ,1989.0,50,10.0,資本財,ex:2025-07-30|pay:2025-10:10.0
2681,ゲオホールディングス,2023.0,168,34.0,一般消費財,"ex:2025-09-29|pay:2025-12:17.0, ex:2026-03-30|pay:2026-06:17.0"
2683,魚喜,1001.0,100,10.0,生活必需品,ex:2026-02-26|pay:2026-05:10.0
2685,アンドエスティＨＤ,3085.0,292,90.0,一般消費財,"ex:2025-08-28|pay:2025-11:45.0, ex:2026-02-26|pay:2026-05:45.0"
2686,ジーフット,297.0,0,0.0,一般消費財,
2687,シー・ヴイ・エス・ベイエリア,487.0,411,20.0,生活必需品,"ex:2025-08-28|pay:2025-11:10.0, ex:2026-02-26|pay:2026-05:10.0"
2689,オルバヘルスケアホールディングス,2080.0,385,80.0,ヘルスケア,ex:2025-06-27|pay:2025-09:80.0
268A,リガク・ホールディングス,2856.0,67,19.0,情報技術,"ex:2025-06-27|pay:2025-09:9.4, ex:2025-12-29|pay:2026-03:9.4"
2692,伊藤忠食品,12920.0,124,160.0,生活必需品,ex:2025-09-29|pay:2025-12:80.0
2693,ＹＫＴ,281.0,178,5.0,資本財,ex:2025-12-29|pay:2026-03:5.0
2694,焼肉坂井ホールディングス,71.0,70,0.5,一般消費財,ex:2026-03-30|pay:2026-06:0.5
2695,くら寿司,1565.0,96,15.0,一般消費財,ex:2025-10-30|pay:2026-01:10.0
2698,キャンドゥ,3270.0,52,17.0,生活必需品,"ex:2025-08-28|pay:2025-11:8.5, ex:2026-02-26|pay:2026-05:8.5"
269A,Ｓａｐｅｅｔ,2648.0,0,0.0,情報技術,
2700,木徳神糧,1819.0,275,50.0,生活必需品,ex:2025-12-29|pay:2026-03:70.0
2702,日本マクドナルドホールディングス,8130.0,79,64.0,一般消費財,ex:2025-12-29|pay:2026-03:56.0
2705,大戸屋ホールディングス,7290.0,55,40.0,一般消費財,ex:2026-03-30|pay:2026-06:20.0
2708,久世,1890.0,476,90.0,生活必需品,ex:2026-03-30|pay:2026-06:45.0
271A,アクセリア,1500.0,0,0.0,情報技術,
2721,ジェイホールディングス,109.0,0,0.0,不動産,
2722,ＩＫホールディングス,385.0,234,9.0,生活必需品,ex:2025-05-29|pay:2025-08:8.0
2726,パルグループホールディングス,1433.0,279,40.0,一般消費財,ex:2026-02-26|pay:2026-05:40.0
2730,エディオン,2249.0,222,50.0,一般消費財,"ex:2025-09-29|pay:2025-12:23.0, ex:2026-03-30|pay:2026-06:25.0"
2733,あらた,2670.0,419,112.0,一般消費財,"ex:2025-09-29|pay:2025-12:56.0, ex:2026-03-30|pay:2026-06:56.0"
2734,サーラコーポレーション,1010.0,327,33.0,資本財,"ex:2025-05-29|pay:2025-08:16.0, ex:2025-11-27|pay:2026-02:16.0"
2735,ワッツ,607.0,247,15.0,生活必需品,"ex:2025-08-28|pay:2025-11:12.5, ex:2026-02-26|pay:2026-05:7.5"
2736,フェスタリアホールディングス,658.0,106,7.0,一般消費財,ex:2025-08-28|pay:2025-11:7.0
2737,トーメンデバイス,14600.0,411,600.0,情報技術,ex:2026-03-30|pay:2026-06:540.0
273A,ＳＢＩ　サウジアラビア株式上場投信,9752.0,312,304.0,,"ex:2025-09-22|pay:2025-12:238.0, ex:2026-03-23|pay:2026-06:66.0"
2742,ハローズ,3950.0,182,72.0,生活必需品,"ex:2025-08-28|pay:2025-11:34.0, ex:2026-02-26|pay:2026-05:36.0"
2747,北雄ラッキー,3095.0,162,50.0,生活必需品,ex:2026-02-26|pay:2026-05:50.0
2749,ＪＰホールディングス,649.0,401,26.0,資本財,ex:2026-03-30|pay:2026-06:12.5
274A,ガーデン,2211.0,407,90.0,一般消費財,"ex:2025-08-28|pay:2025-11:45.0, ex:2026-02-26|pay:2026-05:55.0"
2750,石光商事,1270.0,394,50.0,生活必需品,ex:2026-03-30|pay:2026-06:45.0
2751,テンポスホールディングス,3535.0,25,9.0,一般消費財,ex:2026-04-28|pay:2026-07:9.0
2752,フジオフードグループ本社,1100.0,27,3.0,一般消費財,ex:2025-12-29|pay:2026-03:3.0
2753,あみやき亭,1352.0,251,34.0,一般消費財,"ex:2025-09-29|pay:2025-12:17.0, ex:2026-03-30|pay:2026-06:17.0"
2760,東京エレクトロン　デバイス,4145.0,333,138.0,情報技術,"ex:2025-09-29|pay:2025-12:35.0, ex:2026-03-30|pay:2026-06:72.0"
2762,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,101.0,0,0.0,一般消費財,
2763,エフティグループ,1113.0,629,70.0,情報技術,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:35.0"
2764,ひらまつ,143.0,171,2.44,一般消費財,
2767,円谷フィールズホールディングス,1463.0,478,70.0,一般消費財,ex:2026-03-30|pay:2026-06:70.0
2768,双日,5914.0,304,180.0,資本財,"ex:2025-09-29|pay:2025-12:82.5, ex:2026-03-30|pay:2026-06:82.5"
2769,ヴィレッジヴァンガードコーポレーション,828.0,0,0.0,一般消費財,
276A,ククレブ・アドバイザーズ,3085.0,88,27.0,情報技術,ex:2025-08-28|pay:2025-11:22.0
2776,新都ホールディングス,108.0,0,0.0,一般消費財,
2778,パレモ・ホールディングス,115.0,0,0.0,一般消費財,
277A,グロービング,2259.0,133,30.0,資本財,
2780,コメ兵ホールディングス,4825.0,224,108.0,不動産,"ex:2025-09-29|pay:2025-12:53.0, ex:2026-03-30|pay:2026-06:53.0"
2782,セリア,3600.0,222,80.0,生活必需品,"ex:2025-09-29|pay:2025-12:35.0, ex:2026-03-30|pay:2026-06:40.0"
2784,アルフレッサ　ホールディングス,2378.0,303,72.0,ヘルスケア,"ex:2025-09-29|pay:2025-12:34.0, ex:2026-03-30|pay:2026-06:34.0"
2788,アップルインターナショナル,347.0,288,10.0,一般消費財,ex:2025-12-29|pay:2026-03:10.0
2789,カルラ,456.0,110,5.0,一般消費財,ex:2026-02-26|pay:2026-05:5.0
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,12190.0,0,0.0,資本財,
2790,ナフコ,2206.0,263,58.0,一般消費財,"ex:2025-09-29|pay:2025-12:29.0, ex:2026-03-30|pay:2026-06:29.0"
2791,大黒天物産,4435.0,79,35.0,生活必需品,ex:2025-05-29|pay:2025-08:39.0
2792,ハニーズホールディングス,1457.0,377,55.0,一般消費財,"ex:2025-05-29|pay:2025-08:30.0, ex:2025-11-27|pay:2026-02:25.0"
2795,日本プリメックス,905.0,276,25.0,資本財,ex:2026-03-30|pay:2026-06:25.0
2796,ファーマライズホールディングス,527.0,266,14.0,ヘルスケア,ex:2025-05-29|pay:2025-08:14.0
2798,ワイズテーブルコーポレーション,2993.0,0,0.0,一般消費財,
279A,インターグ,1550.0,0,0.0,コミュニケーション・サービス,
2801,キッコーマン,1408.0,178,25.0,生活必需品,"ex:2025-09-29|pay:2025-12:10.0, ex:2026-03-30|pay:2026-06:15.0"
2802,味の素,5269.0,95,50.0,生活必需品,"ex:2025-09-29|pay:2025-12:24.0, ex:2026-03-30|pay:2026-06:24.0"
2804,ブルドックソース,1809.0,276,50.0,生活必需品,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:25.0"
2805,ヱスビー食品,4960.0,121,60.0,生活必需品,"ex:2025-09-29|pay:2025-12:24.0, ex:2026-03-30|pay:2026-06:26.0"
2806,ユタカフーズ,1980.0,202,40.0,生活必需品,"ex:2025-09-29|pay:2025-12:20.0, ex:2026-03-30|pay:2026-06:20.0"
2809,キユーピー,4064.0,162,66.0,生活必需品,"ex:2025-05-29|pay:2025-08:32.0, ex:2025-11-27|pay:2026-02:32.0"
280A,ＴＭＨ,1681.0,0,0.0,情報技術,
2810,ハウス食品グループ本社,3368.0,297,100.0,生活必需品,"ex:2025-09-29|pay:2025-12:24.0, ex:2026-03-30|pay:2026-06:46.0"
2811,カゴメ,2569.0,226,58.0,生活必需品,ex:2025-12-29|pay:2026-03:48.0
2813,和弘食品,3950.0,557,220.0,生活必需品,ex:2026-03-30|pay:2026-06:100.0
2814,佐藤食品工業,3115.0,141,44.0,生活必需品,"ex:2025-09-29|pay:2025-12:22.0, ex:2026-03-30|pay:2026-06:22.0"
2815,アリアケジャパン,5530.0,434,240.0,生活必需品,"ex:2025-09-29|pay:2025-12:60.0, ex:2026-03-30|pay:2026-06:120.0"
2816,ダイショー,1402.0,143,20.0,生活必需品,"ex:2025-09-29|pay:2025-12:9.0, ex:2026-03-30|pay:2026-06:12.0"
2818,ピエトロ,1730.0,277,48.0,生活必需品,ex:2026-03-30|pay:2026-06:24.0
2819,エバラ食品工業,2519.0,198,50.0,生活必需品,"ex:2025-09-29|pay:2025-12:22.0, ex:2026-03-30|pay:2026-06:25.0"
281A,インフォメティス,765.0,0,0.0,情報技術,
2820,やまみ,3810.0,215,82.0,生活必需品,"ex:2025-06-27|pay:2025-09:36.0, ex:2025-12-29|pay:2026-03:36.0"
282A,グローバルＸ　半導体・トップ１０－日本株式　ＥＴＦ,2222.0,45,10.0,,"ex:2025-11-07|pay:2026-02:5.0, ex:2026-05-07|pay:2026-08:5.0"
2831,はごろもフーズ,3445.0,203,70.0,生活必需品,"ex:2025-09-29|pay:2025-12:35.0, ex:2026-03-30|pay:2026-06:35.0"
2836,グローバルＸ　フィンテック－日本株式　ＥＴＦ,2914.0,134,39.0,,"ex:2025-06-24|pay:2025-09:16.0, ex:2025-12-24|pay:2026-03:23.0"
2837,グローバルＸ　中小型リーダーズ－日本株式　ＥＴＦ,4062.0,47,19.0,,"ex:2025-06-24|pay:2025-09:6.0, ex:2025-12-24|pay:2026-03:13.0"
2838,ＭＡＸＩＳ米国国債７－１０年上場投信（為替ヘッジなし）,8758.0,385,337.0,,"ex:2025-08-10|pay:2025-11:75.0, ex:2025-11-10|pay:2026-02:111.0, ex:2026-02-10|pay:2026-05:58.0, ex:2026-05-10|pay:2026-08:93.0"
2839,ＭＡＸＩＳ米国国債７－１０年上場投信（為替ヘッジあり）,5053.0,400,202.0,,"ex:2025-08-10|pay:2025-11:52.0, ex:2025-11-10|pay:2026-02:55.0, ex:2026-02-10|pay:2026-05:42.0, ex:2026-05-10|pay:2026-08:53.0"
283A,グローバルＸ　ＵＳ　テック・配当貴族　ＥＴＦ,1293.0,77,10.0,,"ex:2025-08-07|pay:2025-11:2.0, ex:2025-11-07|pay:2026-02:2.0, ex:2026-02-09|pay:2026-05:3.0, ex:2026-05-07|pay:2026-08:3.0"
2840,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジなし）,2674.0,34,9.0,,"ex:2025-09-10|pay:2025-12:5.0, ex:2026-03-10|pay:2026-06:4.0"
2841,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジあり）,1686.0,30,5.0,,"ex:2025-09-10|pay:2025-12:2.0, ex:2026-03-10|pay:2026-06:3.0"
2842,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００インバース,12340.0,0,0.0,,
2843,上場インデックスファンド豪州国債（為替ヘッジあり）,3688.0,371,137.0,,"ex:2025-08-10|pay:2025-11:33.0, ex:2025-11-10|pay:2026-02:32.0, ex:2026-02-10|pay:2026-05:35.0, ex:2026-05-10|pay:2026-08:37.0"
