銘柄コード,企業名,価格,利回り(%),年間配当,セクター,配当内訳
3443,川田テクノロジーズ,4760,302,165,Industrials,"2025-03-28:100.0, 2025-09-29:65.0"
3444,菊池製作所,724,136,10,Industrials,2025-04-28:10.0
3448,清鋼材,3500,0,0,N/A,No Div
3446,ジェイテックコーポレーション,1943,0,0,Healthcare,No Div
3447,信和,1008,348,32,Industrials,"2025-03-28:16.0, 2025-09-29:16.0"
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3830,140,45,Technology,2025-12-29:45.0
3449,テクノフレックス,2612,241,69,Industrials,"2025-06-27:27.0, 2025-12-29:42.0"
3450,サトウ産業,1160,0,0,N/A,No Div
3452,ビーロット,1433,995,73,Real Estate,2025-12-29:73.0
3451,トーセイ・リート投資法人,142000,531,7687,Real Estate,"2025-04-28:3812.0, 2025-10-30:3875.0"
3454,ファーストブラザーズ,1181,310,35,Financial Services,2025-11-27:35.0
3457,Ａｎｄ　Ｄｏホールディングス,1096,420,45,Real Estate,2025-06-27:45.0
3459,サムティ・レジデンシャル投資法人,109500,544,6412,Real Estate,"2025-07-30:2808.0, 2026-01-29:3604.0"
3455,ヘルスケア＆メディカル投資法人,120100,530,6450,Real Estate,"2025-07-30:3164.0, 2026-01-29:3286.0"
345A,高配当成長　日本株（ネットリターン）ＥＴＮ,14225,0,0,N/A,No Div
3461,パルマ,533,243,12,Industrials,2025-09-29:12.0
3463,いちごホテルリート投資法人,112900,526,8343,Real Estate,"2025-07-30:4207.0, 2026-01-29:4136.0"
3462,野村不動産マスターファンド投資法人,160800,414,7166,Real Estate,"2025-08-28:3542.0, 2026-02-26:3624.0"
3465,ケイアイスター不動産,6660,347,186,Real Estate,"2025-03-28:86.0, 2025-09-29:100.0"
3467,アグレ都市デザイン,2852,387,96,Real Estate,2025-03-28:96.0
3466,ラサールロジポート投資法人,154900,455,0,Real Estate,No Div
3468,スターアジア不動産投資法人,57500,570,3572,Real Estate,"2025-07-30:1803.0, 2026-01-29:1769.0"
3470,マリモ地方創生リート投資法人,111200,604,6903,Real Estate,"2025-06-27:3697.0, 2025-12-29:3206.0"
346A,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　半導体・半導体製造装置３５％キャップ指数連動型上場投信,3511,0,0,N/A,No Div
3469,デュアルタップ,966,259,12.5,Real Estate,2025-06-27:12.5
3471,三井不動産ロジスティクスパーク投資法人,117200,421,6904,Real Estate,"2025-07-30:3629.0, 2026-01-29:3275.0"
3474,Ｇ－ＦＡＣＴＯＲＹ,546,0,5,Real Estate,2025-12-29:5.0
3475,グッドコムアセット,1625,290,45,Real Estate,2025-10-30:45.0
3472,日本ホテル＆レジデンシャル投資法人,70800,628,4491,Real Estate,"2025-05-29:2013.0, 2025-11-27:2478.0"
3476,投資法人みらい,49100,527,2646,Real Estate,"2025-04-28:1357.0, 2025-10-30:1289.0"
3477,フォーライフ,870,342,40,Consumer Cyclical,"2025-03-28:27.5, 2025-09-29:12.5"
347A,ＧＲＯＷＴＨ　ＰＯＷＥＲ,530,0,0,Industrials,No Div
3479,ティーケーピー,1854,0,0,Real Estate,No Div
3480,ジェイ・エス・ビー,4650,250,105,Real Estate,2025-10-30:105.0
3482,ロードスターキャピタル,2950,325,86,Real Estate,2025-12-29:86.0
3481,三菱地所物流リート投資法人,126900,444,5661,Real Estate,"2025-08-28:2829.0, 2026-02-26:2832.0"
3483,翔栄,1500,0,0,N/A,No Div
3484,イノベーションホールディングス,1229,273,28,Real Estate,2025-03-28:28.0
3486,グローバル・リンク・マネジメント,2113,463,80.5,Real Estate,2025-12-29:80.5
3488,セントラル・リート投資法人,112200,560,6397,Real Estate,"2025-08-28:3226.0, 2026-02-26:3171.0"
3487,ＣＲＥロジスティクスファンド投資法人,163400,471,7706,Real Estate,"2025-06-27:3823.0, 2025-12-29:3883.0"
3489,フェイスネットワーク,851,464,32.833332,Real Estate,2025-03-28:32.833332
348A,ＭＡＸＩＳ読売３３３日本株上場投信,265.2,0,2.5,N/A,"2025-07-24:0.7, 2026-01-23:1.8"
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1405,93,8,Communication Services,2025-10-30:8.0
3490,アズ企画設計,2785,106,30,Real Estate,2026-02-26:30.0
3492,ＭＩＲＡＲＴＨ不動産投資法人,88300,628,5580,Real Estate,"2025-08-28:2780.0, 2026-02-26:2800.0"
3494,マリオン,360,167,6,Real Estate,2025-09-29:6.0
3496,アズーム,4445,282,106,Real Estate,2025-09-29:106.0
3495,香陵住販,2397,254,55,Real Estate,"2025-03-28:27.0, 2025-09-29:28.0"
3498,霞ヶ関キャピタル,6380,255,120,Industrials,2025-08-28:120.0
349A,ＳＭＤＡＭ　Ａｃｔｉｖｅ　ＥＴＦ　日本グロース株式,700,0,9.8,N/A,2026-02-19:9.8
3501,ＳＵＭＩＮＯＥ,1353,316,41.5,Consumer Cyclical,"2025-05-29:20.0, 2025-11-27:21.5"
351A,アクシスＩＴパートナーズ,8800,0,0,Technology,No Div
3512,日本フエルト,939,200,20,Industrials,"2025-03-28:10.0, 2025-09-29:10.0"
3513,イチカワ,3680,234,80,Basic Materials,"2025-03-28:40.0, 2025-09-29:40.0"
350A,デジタルグリッド,729,0,0,Utilities,No Div
352A,ＬＯＩＶＥ,584,0,0,Consumer Cyclical,No Div
3521,テルマー湯ホールディングス,175,286,5,Real Estate,2025-03-28:5.0
3529,アツギ,974,0,0,Consumer Cyclical,No Div
3524,日東製網,1558,320,50,Consumer Cyclical,2025-04-28:50.0
3537,昭栄薬品,1576,248,39,Basic Materials,2025-03-28:39.0
3536,アクサスホールディングス,133,152,2,Consumer Defensive,2025-08-28:2.0
3538,ウイルプラスホールディングス,1057,433,46.06,Consumer Cyclical,"2025-06-27:28.06, 2025-12-29:18.0"
3539,ＪＭホールディングス,1548,155,24,Consumer Defensive,"2025-07-30:12.0, 2026-01-29:12.0"
3541,農業総合研究所,762,0,0,Consumer Defensive,No Div
3542,ベガコーポレーション,1752,164,11,Consumer Cyclical,2025-03-28:11.0
3543,コメダホールディングス,2995,201,60,Consumer Cyclical,"2025-08-28:30.0, 2026-02-26:30.0"
3544,サツドラホールディングス,843,143,10,Healthcare,2025-05-14:10.0
3546,アレンザホールディングス,1463,260,19,Consumer Cyclical,2025-08-28:19.0
3547,串カツ田中ホールディングス,1920,78,15,Consumer Cyclical,2025-11-27:15.0
3548,バロックジャパンリミテッド,752,502,38,Consumer Cyclical,2026-02-26:38.0
3549,クスリのアオキホールディングス,3737,43,15,Healthcare,"2025-05-19:7.0, 2025-11-19:8.0"
354A,ｉＦｒｅｅＥＴＦ　ブルームバーグ日本株高配当５０指数,2904,0,49,N/A,"2025-10-06:41.0, 2026-01-06:8.0"
3550,スタジオアタオ,219,226,5,Consumer Cyclical,2026-02-26:5.0
3551,ダイニック,1118,302,30,Industrials,2025-03-28:30.0
3556,リネットジャパングループ,948,0,0,Consumer Cyclical,No Div
3553,共和レザー,1000,519,42,Basic Materials,"2025-03-28:16.0, 2025-09-29:26.0"
3558,ジェイドグループ,1580,183,30,Consumer Cyclical,2026-02-26:30.0
3557,ユナイテッド＆コレクティブ,958,0,0,Consumer Cyclical,No Div
3559,ピーバンドットコム,482,404,10,Technology,2025-03-28:10.0
355A,ナウビレッジ,350,0,3.08,Communication Services,2025-09-29:3.08
3560,ほぼ日,3475,259,90,Consumer Cyclical,2025-08-28:90.0
3562,Ｎｏ．１,1587,490,78,Industrials,"2025-08-28:18.0, 2026-02-26:60.0"
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,9899,35,35,Consumer Cyclical,2025-09-29:35.0
3561,力の源ホールディングス,1515,131,19,Consumer Cyclical,"2025-03-28:9.0, 2025-09-29:10.0"
3566,ユニフォームネクスト,677,88,5,Consumer Cyclical,2025-12-29:5.0
3565,アセンテック,1104,135,30,Technology,2026-01-29:30.0
356A,グローバルＸ　Ｓ＆Ｐ５００　キャッシュフロー・トップ１００　ＥＴＦ,1336,0,0,N/A,No Div
3569,セーレン,3110,241,76,Consumer Cyclical,"2025-03-28:38.0, 2025-09-29:38.0"
3571,ソトー,795,629,41,Consumer Cyclical,"2025-03-28:26.0, 2025-09-29:15.0"
3577,東海染工,1014,247,25,Consumer Cyclical,2025-03-28:25.0
357A,エフアンドエフ,6240,0,0,Healthcare,No Div
3580,小松マテーレ,807,310,27,Consumer Cyclical,"2025-03-28:13.0, 2025-09-29:14.0"
358A,ゼン・ランド,310,0,0,Real Estate,No Div
3591,ワコールホールディングス,4082,243,100,Consumer Cyclical,"2025-03-28:50.0, 2025-09-29:50.0"
3583,オーベクス,1336,268,33,Consumer Cyclical,2025-03-28:33.0
3593,ホギメディカル,6660,143,67.5,Healthcare,"2025-03-28:20.0, 2025-06-27:23.75, 2025-09-29:23.75"
359A,ＮＥＸＴ　ＳＴＡＧＥ,1600,0,0,Technology,No Div
3597,自重堂,9800,507,600,Consumer Cyclical,2025-06-27:600.0
3598,山喜,172,175,3,Consumer Cyclical,2025-03-28:3.0
3607,クラウディアホールディングス,344,289,10,Consumer Cyclical,"2025-08-28:5.0, 2026-02-26:5.0"
3600,フジックス,1709,293,50,Consumer Cyclical,2025-03-28:50.0
360A,東証ＲＥＩＴ　Ｃｏｒｅ　ＥＴＦ,1168,0,3,N/A,2026-01-08:3.0
3611,マツオカコーポレーション,2225,398,90,Consumer Cyclical,2025-03-28:90.0
3608,ＴＳＩホールディングス,1070,371,40,Consumer Cyclical,2026-02-26:40.0
3612,ワールド,1478,571,84.5,Consumer Cyclical,"2025-08-28:24.5, 2026-02-26:60.0"
3623,ビリングシステム,1048,304,25.8,Technology,2025-12-29:25.8
361A,リビングハウス,1588,0,0,Consumer Cyclical,No Div
3624,アクセルマーク,86,0,0,Communication Services,No Div
3622,ネットイヤーグループ,539,111,6,Communication Services,2025-03-28:6.0
3625,テックファームホールディングス,624,127,8,Technology,2025-06-27:8.0
3626,ＴＩＳ,3337,227,74,Technology,"2025-03-28:36.0, 2025-09-29:38.0"
3628,データホライゾン,501,0,0,Healthcare,No Div
3627,テクミラホールディングス,248,198,5,Technology,2026-02-26:5.0
362A,エクシオホールディングス,4950,0,0,Industrials,No Div
3632,グリーホールディングス,375,119,14.5,Communication Services,2025-06-27:14.5
3633,ＧＭＯペパボ,1882,1941,111,Technology,2025-12-29:111.0
3634,ソケッツ,756,78,3,Technology,2025-03-28:3.0
3635,コーエーテクモホールディングス,1696.5,499,60,Communication Services,2025-03-28:60.0
3636,三菱総合研究所,4650,361,165,Technology,"2025-03-28:80.0, 2025-09-29:85.0"
3639,ボルテージ,245,0,0,Communication Services,No Div
363A,ｉＦｒｅｅＥＴＦ　英国ＦＴＳＥ１００,2539,0,5,N/A,2025-10-09:5.0
3640,電算,3460,228,37,Technology,"2025-03-28:20.0, 2025-09-29:17.0"
3641,パピレス,1089,91,10,Communication Services,2025-03-28:10.0
3646,駅探,398,347,14,Communication Services,2025-03-28:14.0
3645,メディカルネット,298,101,3,Communication Services,2025-05-29:3.0
3647,ジー・スリーホールディングス,140,0,0,Utilities,No Div
3648,ＡＧＳ,1178,269,32,Technology,"2025-03-28:16.0, 2025-09-29:16.0"
364A,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　配当貴族指数連動型上場投信,2316,0,29,N/A,"2025-09-05:7.0, 2025-12-05:11.0, 2026-03-06:11.0"
3649,ファインデックス,872,310,22,Healthcare,"2025-06-27:8.0, 2025-12-29:14.0"
3653,モルフォ,639,0,0,Technology,No Div
3652,ディジタルメディアプロフェッショナル,2022,0,0,Technology,No Div
3655,ブレインパッド,2693,30,8,Technology,2025-06-27:8.0
3656,ＫＬａｂ,320,0,0,Communication Services,No Div
3659,ネクソン,2919,204,45,Communication Services,"2025-06-27:15.0, 2025-12-29:30.0"
3657,ポールトゥウィンホールディングス,300,525,16,Technology,"2025-07-30:8.0, 2026-01-29:8.0"
365A,伊澤タオル,658,0,40,N/A,2026-02-26:40.0
3661,エムアップホールディングス,640,193,9,Communication Services,2025-03-28:9.0
3660,アイスタイル,424,23,1,Consumer Cyclical,2025-06-27:1.0
3662,エイチームホールディングス,919,300,36,Communication Services,"2025-07-30:22.0, 2026-01-29:14.0"
3663,セルシス,1331,283,36,Technology,"2025-06-27:22.0, 2025-12-29:14.0"
3664,モブキャストホールディングス,32,0,0,Communication Services,No Div
3665,エニグモ,382,255,30,Consumer Cyclical,2026-01-29:30.0
3667,ｅｎｉｓｈ,55,0,0,Communication Services,No Div
3668,コロプラ,422,462,20,Communication Services,2025-09-29:20.0
366A,ウェルネス・コミュニケーションズ,946,358,0,Healthcare,No Div
3670,協立情報通信,1975,324,55,Technology,2025-03-28:55.0
3671,ソフトマックス,328,308,10,Healthcare,2025-12-29:10.0
3674,オークファン,338,0,0,Communication Services,No Div
3672,オルトプラス,40,0,0,Communication Services,No Div
3673,ブロードリーフ,957,144,6,Technology,"2025-06-27:2.5, 2025-12-29:3.5"
3675,クロス・マーケティンググループ,594,251,14.5,Communication Services,"2025-06-27:7.0, 2025-12-29:7.5"
3679,じげん,420,263,10.5,Communication Services,2025-03-28:10.5
367A,プリモグローバルホールディングス,2375,499,165,Consumer Cyclical,"2025-08-28:105.0, 2026-02-26:60.0"
3678,メディアドゥ,1600,244,40,Communication Services,2026-02-26:40.0
3676,デジタルハーツホールディングス,908,296,24,Technology,"2025-03-28:12.5, 2025-09-29:11.5"
3682,エンカレッジ・テクノロジ,694,385,25,Technology,2025-03-28:25.0
3681,ブイキューブ,122,0,0,Technology,No Div
3683,サイバーリンクス,985,351,30,Technology,2025-12-29:30.0
3680,ホットリンク,215,288,6,Technology,"2025-06-27:3.0, 2025-12-29:3.0"
3686,ディー・エル・イー,109,0,0,Communication Services,No Div
368A,北里コーポレーション,1376,588,0,Healthcare,No Div
3687,フィックスターズ,1247,136,18,Technology,2025-09-29:18.0
3690,イルグルム,559,124,7.9,Communication Services,2025-09-29:7.9
3691,デジタルプラス,1397,0,0,Communication Services,No Div
3692,ＦＦＲＩセキュリティ,6520,21,14,Technology,2025-03-28:14.0
3694,オプティム,414,0,0,Technology,No Div
3695,ＧＭＯプロダクトプラットフォーム,1717,378,59.52,Technology,2025-12-29:59.52
3696,セレス,1461,407,80,Industrials,2025-12-29:80.0
3697,ＳＨＩＦＴ,620.4,0,0,Technology,No Div
369A,エータイ,2393,222,73,Industrials,"2025-08-28:46.0, 2026-02-26:27.0"
3698,ＣＲＩ・ミドルウェア,949,280,25,Communication Services,2025-09-29:25.0
3708,特種東海製紙,1639,269,41.666,Basic Materials,"2025-03-28:20.0, 2025-09-29:21.666"
370A,リバイブル,6480,0,0,Real Estate,No Div
3710,ジョルダン,620,98,6,Technology,2025-09-29:6.0
3712,情報企画,5600,43,115,Technology,"2025-03-28:55.0, 2025-09-29:60.0"
3719,ＡＩストーム,230,128,3,Industrials,2025-12-29:3.0
371A,デージーネット,420,0,0,Technology,No Div
3723,日本ファルコム,2004,49,20,Communication Services,2025-09-29:20.0
3726,フォーシーズＨＤ,426,0,0,Consumer Cyclical,No Div
372A,レント,5700,736,0,Industrials,No Div
3727,アプリックス,190,176,3.5,Technology,2025-12-29:3.5
3733,ソフトウェア・サービス,12050,140,160,Healthcare,2025-10-30:160.0
373A,リップス,1559,0,0,Consumer Cyclical,No Div
3741,セック,3125,176,55,Technology,2025-03-28:55.0
3744,サイオス,429,117,0,Technology,No Div
3747,インタートレード,552,0,0,Financial Services,No Div
374A,樋口総合研究所,240,0,0,Technology,No Div
3750,ＡＤＲ１２０Ｓ,883,0,0,Healthcare,No Div
375A,ＹＡＫホールディングス,2125,0,0,Real Estate,No Div
3753,フライトソリューションズ,159,0,0,Technology,No Div
3758,アエリア,248,196,5,Communication Services,2025-12-29:5.0
3763,プロシップ,1453,236,31.5,Technology,2025-03-28:31.5
3762,テクマトリックス,1711,284,43,Technology,"2025-03-28:22.0, 2025-09-29:21.0"
3760,ケイブ,646,152,10,Communication Services,2025-05-29:10.0
3765,ガンホー・オンライン・エンターテイメント,2461,366,90,Communication Services,2025-12-29:90.0
3768,リスクモンスター,564,270,15,Industrials,2025-03-28:15.0
3766,システムズ・デザイン,1235,406,45,Technology,2025-03-28:45.0
3769,ＧＭＯペイメントゲートウェイ,7922,216,144,Technology,2025-09-29:144.0
376A,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７－１０年）インデックス（７５％為替ヘッジあり）連動型上場投信,5012,0,123,N/A,"2025-11-06:74.0, 2026-02-05:49.0"
3771,システムリサーチ,1714,404,60,Technology,2025-03-28:60.0
3772,ウェルス・マネジメント,1064,189,20,Real Estate,2025-03-28:20.0
3777,環境フレンドリーホールディングス,58,0,0,Technology,No Div
3776,ブロードバンドタワー,202,93,3,Communication Services,"2025-06-27:1.0, 2025-12-29:2.0"
3774,インターネットイニシアティブ,2425.5,159,37,Communication Services,"2025-03-28:17.5, 2025-09-29:19.5"
3773,アドバンスト・メディア,1000,276,27.5,Technology,2025-03-28:27.5
3778,さくらインターネット,2604,19,4,Technology,2025-03-28:4.0
3779,ジェイ・エスコムホールディングス,150,0,0,Consumer Cyclical,No Div
3788,ＧＭＯグローバルサイン・ホールディングス,1866,313,56.91,Technology,2025-12-29:56.91
3787,テクノマセマティカル,581,0,0,Technology,No Div
378A,ヒット,2584,115,0,Communication Services,No Div
3796,いい生活,537,114,5,Technology,2025-03-28:5.0
3793,ドリコム,398,0,0,Communication Services,No Div
3791,ＩＧポート,1314,130,11,Communication Services,2025-05-29:11.0
379A,グローバルＸ　Ｓ＆Ｐ５００　ＥＴＦ（ダイナミック・プロテクション）,1196,0,8,N/A,"2025-10-09:5.0, 2026-01-08:3.0"
3798,ＵＬＳグループ,490,143,6,Technology,2025-03-28:6.0
3800,ユニリタ,1968,367,71,Technology,"2025-03-28:35.0, 2025-09-29:36.0"
3799,キーウェアソリューションズ,1141,291,49,Technology,"2025-03-28:32.0, 2025-09-29:17.0"
3802,エコミック,481,270,13,Industrials,2025-03-28:13.0
3803,イメージ情報開発,542,0,0,Technology,No Div
380A,グローバルＸ　チャイナテック　ＥＴＦ,1009,0,0,N/A,No Div
3804,システム　ディ,1790,206,28,Technology,2025-10-30:28.0
3807,フィスコ,109,0,0,Financial Services,No Div
3810,サイバーステップホールディングス,264,0,0,Communication Services,No Div
3815,メディア工房,463,0,0,Communication Services,No Div
3817,ＳＲＡホールディングス,4725,422,190,Technology,"2025-03-28:100.0, 2025-09-29:90.0"
3816,大和コンピューター,1130,168,19,Technology,2025-07-30:19.0
381A,ｉＦｒｅｅＥＴＦ　米国国債３－５年（為替ヘッジなし）,2222,0,22,N/A,"2025-11-07:3.0, 2026-02-09:19.0"
3825,リミックスポイント,221,222,0,Utilities,No Div
3826,システムインテグレータ,439,252,11,Technology,2026-02-26:11.0
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,48,0,0,Technology,No Div
382A,ｉＦｒｅｅＥＴＦ　米国国債３－５年（為替ヘッジあり）,1972,0,31,N/A,"2025-11-07:13.0, 2026-02-09:18.0"
3834,朝日ネット,657,379,25,Communication Services,"2025-03-28:12.5, 2025-09-29:12.5"
