ticker,name,sector
210A,ｉＦｒｅｅＥＴＦ　日経高利回りＲＥＩＴ指数,N/A
2112,塩水港精糖,生活必需品
2117,ウェルネオシュガー,生活必需品
2114,フジ日本,生活必需品
211A,カドス・コーポレーション,資本財
2120,ＬＩＦＵＬＬ,コミュニケーション・サービス
2122,インタースペース,コミュニケーション・サービス
2121,ＭＩＸＩ,コミュニケーション・サービス
2124,ジェイエイシーリクルートメント,資本財
2127,日本Ｍ＆Ａセンターホールディングス,金融
212A,フィットイージー,一般消費財
2130,メンバーズ,コミュニケーション・サービス
2134,北浜キャピタルパートナーズ,金融
2136,ヒップ,資本財
2138,クルーズ,情報技術
213A,上場インデックスファンド日経半導体株,N/A
2139,中広,コミュニケーション・サービス
2146,ＵＴグループ,資本財
2148,アイティメディア,コミュニケーション・サービス
2153,Ｅ・Ｊホールディングス,資本財
2152,幼児活動研究会,生活必需品
2154,オープンアップグループ,資本財
2156,セーラー広告,コミュニケーション・サービス
2157,コシダカホールディングス,一般消費財
2158,ＦＲＯＮＴＥＯ,情報技術
215A,タイミー,資本財
2160,ジーエヌアイグループ,ヘルスケア
2162,ｎｍｓ　ホールディングス,情報技術
2163,アルトナー,資本財
2164,地域新聞社,コミュニケーション・サービス
2168,パソナグループ,資本財
2169,ＣＤＳ,情報技術
216A,ライフクリエイト,一般消費財
2170,リンクアンドモチベーション,資本財
2173,博展,コミュニケーション・サービス
2175,エス・エム・エス,ヘルスケア
217A,サポート,資本財
2179,成学社,生活必需品
2180,サニーサイドアップグループ,コミュニケーション・サービス
2181,パーソルホールディングス,資本財
2183,リニカル,ヘルスケア
2186,ソーバル,情報技術
2185,シイエム・シイ,情報技術
218A,Ｌｉｂｅｒａｗａｒｅ,情報技術
2193,クックパッド,コミュニケーション・サービス
2195,アミタホールディングス,資本財
2198,アイ・ケイ・ケイホールディングス,一般消費財
219A,Ｈｅａｒｔｓｅｅｄ,ヘルスケア
2196,エスクリ,一般消費財
2201,森永製菓,生活必需品
2207,ｍｅｉｔｏ,生活必需品
2206,江崎グリコ,生活必需品
2204,中村屋,生活必需品
2208,ブルボン,生活必需品
220A,Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,情報技術
2209,井村屋グループ,生活必需品
2211,不二家,生活必需品
2212,山崎製パン,生活必需品
2215,第一屋製パン,生活必需品
221A,ＭＡＸＩＳ日経半導体株上場投信,N/A
2217,モロゾフ,生活必需品
2216,カンロ,生活必需品
2222,寿スピリッツ,生活必需品
2220,亀田製菓,生活必需品
2224,コモ,生活必需品
2221,岩塚製菓,生活必需品
2226,湖池屋,生活必需品
2235,上場インデックスファンド米国株式（ダウ平均）為替ヘッジなし,N/A
222A,ＮＩＣＳ,情報技術
2229,カルビー,生活必需品
2236,グローバルＸ　Ｓ＆Ｐ５００配当貴族ＥＴＦ,N/A
2237,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００レバレッジ,N/A
2238,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００インバース,N/A
2239,上場インデックスファンドＳ＆Ｐ５００先物レバレッジ２倍,N/A
223A,グローバルＸ　ＡＩ＆ビッグデータ　ＥＴＦ,N/A
2241,ＭＡＸＩＳ　ＮＹダウ上場投信,N/A
2240,上場インデックスファンドＳ＆Ｐ５００先物インバース,N/A
2242,ＭＡＸＩＳ　ＮＹダウ上場投信（為替ヘッジあり）,N/A
2243,グローバルＸ　半導体　ＥＴＦ,N/A
2245,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ・ドイツ国債（７－１０年）インデックス（為替ヘッジあり）連動型上場投信,N/A
2244,グローバルＸ　ＵＳ　テック・トップ２０　ＥＴＦ,N/A
2246,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ・フランス国債（７－１０年）インデックス（為替ヘッジあり）連動型上場投信,N/A
2247,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００（為替ヘッジなし）,N/A
2248,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００（為替ヘッジあり）,N/A
2249,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００ダブルインバース,N/A
224A,グローバルＸ　ウラニウムビジネス　ＥＴＦ,N/A
2251,ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ国債先物ダブルインバース指数連動型上場投信,N/A
2250,ｉシェアーズ　ＭＳＣＩ　ジャパン気候変動アクション　ＥＴＦ,N/A
2252,グローバルＸ　Ｍｏｒｎｉｎｇｓｔａｒ　米国中小型　Ｍｏａｔ　ＥＴＦ,N/A
2253,グローバルＸ　スーパーディビィデンド－ＵＳ　ＥＴＦ,N/A
2254,グローバルＸ　チャイナＥＶ＆バッテリー　ＥＴＦ,N/A
2255,ｉシェアーズ　米国債２０年超　ＥＴＦ,N/A
2256,ｉシェアーズ　米国総合債券　ＥＴＦ,N/A
2257,ｉシェアーズ　米ドル建て投資適格社債　ＥＴＦ,N/A
2258,ｉシェアーズ　米ドル建てハイイールド社債　ＥＴＦ,N/A
2259,ｉシェアーズ　フランス国債７－１０年　ＥＴＦ（為替ヘッジあり）,N/A
2264,森永乳業,生活必需品
2266,六甲バター,生活必需品
2267,ヤクルト本社,生活必需品
2268,Ｂ－Ｒ　サーティワン　アイスクリーム,生活必需品
227A,ＩＮＳＩＧＨＴ　ＬＡＢ,情報技術
2269,明治ホールディングス,生活必需品
226A,勝美ジャパン,生活必需品
2270,雪印メグミルク,生活必需品
2288,丸大食品,生活必需品
2286,林兼産業,生活必需品
2281,プリマハム,生活必需品
2282,日本ハム,生活必需品
228A,オプロ,情報技術
2291,福留ハム,生活必需品
2292,Ｓ　Ｆｏｏｄｓ,生活必需品
2293,滝沢ハム,生活必需品
2296,伊藤ハム米久ホールディングス,生活必需品
2294,柿安本店,生活必需品
229A,アスミホールディングス,資本財
2300,きょくとう,一般消費財
2301,学情,資本財
2304,ＣＳＳホールディングス,資本財
2303,ドーン,情報技術
2305,スタジオアリス,一般消費財
2311,エプコ,資本財
2307,クロスキャット,情報技術
2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,情報技術
2317,システナ,情報技術
2321,ソフトフロントホールディングス,情報技術
2323,ｆｏｎｆｕｎ,情報技術
2326,デジタルアーツ,情報技術
2325,ＮＪＳ,資本財
2327,日鉄ソリューションズ,情報技術
2329,東北新社,コミュニケーション・サービス
2330,フォーサイド,一般消費財
2331,ＡＬＳＯＫ,資本財
2332,クエスト,情報技術
2334,イオレ,情報技術
233A,ｉＦｒｅｅＥＴＦ　インドＮｉｆｔｙ５０,N/A
2335,キューブシステム,情報技術
2338,クオンタムソリューションズ,情報技術
2337,いちご,不動産
2342,トランスジェニックグループ,ヘルスケア
2341,アルバイトタイムス,コミュニケーション・サービス
2340,極楽湯ホールディングス,一般消費財
2344,平安レイサービス,一般消費財
2345,クシム,情報技術
234A,グローバルＸ　ＭＳＣＩ　キャッシュフローキング－日本株式　ＥＴＦ,N/A
2349,エヌアイデイ,情報技術
2351,ＡＳＪ,情報技術
2354,ＹＥ　ＤＩＧＩＴＡＬ,情報技術
2353,日本駐車場開発,資本財
235A,グローバルＸ　高配当３０－日本株式　ＥＴＦ,N/A
2359,コア,情報技術
2373,ケア２１,ヘルスケア
236A,ｉシェアーズ　日本国債７－１０年　ＥＴＦ,N/A
2370,メディネット,ヘルスケア
2371,カカクコム,コミュニケーション・サービス
2374,セントケア・ホールディング,ヘルスケア
2376,サイネックス,コミュニケーション・サービス
2375,ギグワークス,情報技術
2378,ルネサンス,コミュニケーション・サービス
2379,ディップ,コミュニケーション・サービス
2384,ＳＢＳホールディングス,資本財
237A,ｉシェアーズ　米国債２５年超　ロングデュレーション　ＥＴＦ,N/A
2385,総医研ホールディングス,ヘルスケア
238A,ｉシェアーズ　米国債２５年超　ロングデュレーション　ＥＴＦ（為替ヘッジあり）,N/A
2388,ウェッジホールディングス,資本財
2389,デジタルホールディングス,コミュニケーション・サービス
2391,プラネット,情報技術
2393,日本ケアサプライ,資本財
2395,新日本科学,ヘルスケア
239A,バレッグス,不動産
2404,鉄人化ホールディングス,一般消費財
2408,ＫＧ情報,コミュニケーション・サービス
2411,ゲンダイエージェンシー,コミュニケーション・サービス
2410,キャリアデザインセンター,資本財
2413,エムスリー,ヘルスケア
2415,ヒューマンホールディングス,生活必需品
2418,ツカダ・グローバルホールディング,一般消費財
2424,ブラス,一般消費財
241A,ＲＯＸＸ,情報技術
2425,ケアサービス,ヘルスケア
2428,ウェルネット,情報技術
2429,ワールドホールディングス,資本財
2432,ディー・エヌ・エー,資本財
2433,博報堂ＤＹホールディングス,コミュニケーション・サービス
2435,シダー,ヘルスケア
2436,共同ピーアール,コミュニケーション・サービス
2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,一般消費財
2438,アスカネット,一般消費財
243A,トップス,一般消費財
2440,ぐるなび,コミュニケーション・サービス
2445,タカミヤ,資本財
2449,プラップジャパン,資本財
2452,コンピュータマインド,N/A
244A,グロースエクスパートナーズ,情報技術
2454,オールアバウト,コミュニケーション・サービス
2459,アウンコンサルティング,コミュニケーション・サービス
245A,ＩＮＧＳ,一般消費財
2461,ファンコミュニケーションズ,コミュニケーション・サービス
2464,Ａｏｂａ‐ＢＢＴ,生活必需品
2462,ライク,資本財
2469,ヒビノ,情報技術
246A,アスア,資本財
2477,手間いらず,コミュニケーション・サービス
2475,ＷＤＢホールディングス,資本財
2471,エスプール,資本財
2479,ジェイテック,情報技術
247A,Ａｉロボティクス,生活必需品
2481,タウンニュース社,コミュニケーション・サービス
2480,システム・ロケーション,資本財
2483,翻訳センター,資本財
2484,出前館,一般消費財
2485,ティア,一般消費財
2488,ＪＴＰ,情報技術
2489,アドウェイズ,コミュニケーション・サービス
248A,キッズスター,情報技術
2491,バリューコマース,コミュニケーション・サービス
2492,インフォマート,情報技術
2497,ユナイテッド,情報技術
2498,オリエンタルコンサルタンツホールディングス,資本財
2493,イーサポートリンク,情報技術
2499,日本和装ホールディングス,資本財
249A,ヒューマンアジャスト,資本財
2501,サッポロホールディングス,生活必需品
2502,アサヒグループホールディングス,生活必需品
2503,キリンホールディングス,生活必需品
250A,シマダヤ,生活必需品
2511,ＮＥＸＴ　ＦＵＮＤＳ　外国債券・ＦＴＳＥ世界国債インデックス（除く日本・為替ヘッジなし）連動型上場投信,N/A
2510,ＮＥＸＴ　ＦＵＮＤＳ　国内債券・ＮＯＭＵＲＡ－ＢＰＩ総合連動型上場投信,N/A
2512,ＮＥＸＴ　ＦＵＮＤＳ　外国債券・ＦＴＳＥ世界国債インデックス（除く日本・為替ヘッジあり）連動型上場投信,N/A
2513,ＮＥＸＴ　ＦＵＮＤＳ　外国株式・ＭＳＣＩ－ＫＯＫＵＳＡＩ指数（為替ヘッジなし）連動型上場投信,N/A
2514,ＮＥＸＴ　ＦＵＮＤＳ　外国株式・ＭＳＣＩ－ＫＯＫＵＳＡＩ指数（為替ヘッジあり）連動型上場投信,N/A
2515,ＮＥＸＴ　ＦＵＮＤＳ　外国ＲＥＩＴ・Ｓ＆Ｐ先進国ＲＥＩＴ指数（除く日本・為替ヘッジなし）連動型上場投信,N/A
2516,東証グロース２５０ＥＴＦ,N/A
2517,ＭＡＸＩＳ　Ｊリート・コア上場投信,N/A
2519,ＮＥＸＴ　ＦＵＮＤＳ　新興国債券・Ｊ．Ｐ．モルガン・エマージング・マーケット・ボンド・インデックス・プラス（為替ヘッジなし）連動型上場投信,N/A
2518,ＮＥＸＴ　ＦＵＮＤＳ　ＭＳＣＩ日本株女性活躍指数（セレクト）連動型上場投信,N/A
251A,ニューロマジック,情報技術
2520,ＮＥＸＴ　ＦＵＮＤＳ　新興国株式・ＭＳＣＩエマージング・マーケット・インデックス（為替ヘッジなし）連動型上場投信,N/A
2522,ｉシェアーズ　オートメーション　＆　ロボット　ＥＴＦ,N/A
2523,ＭＡＸＩＳトピックス（除く金融）上場投信,N/A
2521,上場インデックスファンド米国株式（Ｓ＆Ｐ５００）為替ヘッジあり,N/A
2524,ＮＺＡＭ　上場投信　ＴＯＰＩＸ,N/A
2525,ＮＺＡＭ　上場投信　日経２２５,N/A
2526,ＮＺＡＭ　上場投信　ＪＰＸ日経４００,N/A
2527,ＮＺＡＭ　上場投信　東証ＲＥＩＴ　Ｃｏｒｅ指数,N/A
2528,ｉＦｒｅｅＥＴＦ　東証ＲＥＩＴ　Ｃｏｒｅ指数,N/A
2529,ＮＥＸＴ　ＦＵＮＤＳ　野村株主還元７０連動型上場投信,N/A
252A,ウェッジ,情報技術
2530,ＭＡＸＩＳ　ＨｕａＡｎ中国株式（上海１８０Ａ株）上場投信,N/A
2531,宝ホールディングス,生活必需品
2533,オエノンホールディングス,生活必需品
253A,ＥＴＳグループ,資本財
254A,ＡＩフュージョンキャピタルグループ,金融
2552,上場インデックスファンドＪリート（東証ＲＥＩＴ指数）隔月分配型（ミニ）,N/A
2540,養命酒製造,生活必需品
2554,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国投資適格社債（１－１０年）インデックス（為替ヘッジあり）連動型上場投信,N/A
2555,東証ＲＥＩＴ　ＥＴＦ,N/A
2553,Ｏｎｅ　ＥＴＦ　南方　中国Ａ株　ＣＳＩ５００,N/A
2556,Ｏｎｅ　ＥＴＦ　東証ＲＥＩＴ指数,N/A
2558,ＭＡＸＩＳ米国株式（Ｓ＆Ｐ５００）上場投信,N/A
2557,ＳＭＤＡＭ　トピックス上場投信,N/A
2559,ＭＡＸＩＳ全世界株式（オール・カントリー）上場投信,N/A
255A,ジーエルテクノホールディングス,情報技術
2560,ＭＡＸＩＳカーボン・エフィシェント日本株上場投信,N/A
2561,ｉシェアーズ・コア　日本国債　ＥＴＦ,N/A
2562,上場インデックスファンド米国株式（ダウ平均）為替ヘッジあり,N/A
2563,ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　ＥＴＦ（為替ヘッジあり）,N/A
2564,グローバルＸ　ＭＳＣＩスーパーディビィデンド－日本株式　ＥＴＦ,N/A
2565,グローバルＸ　ロジスティクス・Ｊ－ＲＥＩＴ　ＥＴＦ,N/A
2566,上場インデックスファンド日経ＥＳＧリート,N/A
2567,ＮＺＡＭ　上場投信　Ｓ＆Ｐ／ＪＰＸカーボン・エフィシェント指数,N/A
2568,上場インデックスファンド米国株式（ＮＡＳＤＡＱ１００）為替ヘッジなし,N/A
2569,上場インデックスファンド米国株式（ＮＡＳＤＡＱ１００）為替ヘッジあり,N/A
256A,飛島ホールディングス,資本財
2573,北海道コカ・コーラボトリング,生活必需品
257A,ＳＭＴ　ＥＴＦ日本株厳選投資アクティブ,N/A
2585,ライフドリンク　カンパニー,生活必需品
2579,コカ・コーラ　ボトラーズジャパンホールディングス,生活必需品
2586,フルッタフルッタ,生活必需品
2587,サントリー食品インターナショナル,生活必需品
258A,ＳＭＴ　ＥＴＦ国内リート厳選投資アクティブ,N/A
2588,プレミアムウォーターホールディングス,公益事業
2590,ダイドーグループホールディングス,生活必需品
25935,ベルーナ,生活必需品
2593,伊藤園,生活必需品
2594,キーコーヒー,生活必需品
2597,ユニカフェ,生活必需品
2607,不二製油,生活必需品
2602,日清オイリオグループ,生活必需品
2613,Ｊ－オイルミルズ,生活必需品
2612,かどや製油,生活必需品
261A,日水コン,資本財
2620,ｉシェアーズ　米国債１－３年　ＥＴＦ,N/A
